proxy,owner,currentOwner,originalOwner,transfers,status,positionId,tokenId,createdBlock,createdTx,lastTransferBlock,lastTransferTx
0x3c167E9e802F43243E877F4fd506B5Ed5FBae369,0x0A251dF99A88A20a93876205Fb7f5Faf2E85A481,0x0000000000000000000000000000000000000000,0x0A251dF99A88A20a93876205Fb7f5Faf2E85A481,0,closed,0x5745544844414900000000000000000007ffffffff000000000000000000000b,39473711969211267338420248399548618792602753207353053786632496927936211845131,18676110,0x7699a711d2391a35c1edb02f6940b8ba4d68dcb019c6c600ff023ace418e0fcc,19011596,0x15e33a4b55c99813529290a8df5e01ad679102207c8bb788f4a12908bfbc5078
0xf6ba3332FEc7d110dfC5E04869940858000c994A,0x9fBa5259A1a4654212849E87CFdf5B28d5bbcB5e,0x0000000000000000000000000000000000000000,0x9fBa5259A1a4654212849E87CFdf5B28d5bbcB5e,0,closed,0x5742544355534443000000000000000001ffffffff000000000000000000000c,39468411295014904964427312110721851901080477095296271522865378727287091888140,18709098,0x142ea15e53dda5bdfcd49fee37ee6caf1530b6122b32999e815ad13804491a3e,18771268,0xb88fb228bc53b45aec0a7dc771b59e1d8cd230cc1a39f790f12aaea96c26ac4f
0x768C7E12065140bdD0Df1F8df3FE11BD66ff9942,0x9fBa5259A1a4654212849E87CFdf5B28d5bbcB5e,0x0000000000000000000000000000000000000000,0x9fBa5259A1a4654212849E87CFdf5B28d5bbcB5e,0,closed,0x5742544355534443000000000000000001ffffffff000000000000000000000d,39468411295014904964427312110721851901080477095296271522865378727287091888141,18709117,0x625ed737a7a97875f7707bb76a7f4075b96709c70d79334d42e0e3c4eed9d7f0,18714027,0x3176337892bf037b04c754319c4d3e0145d21e5045f755951c7dc220582a4429
0x5BD91708D9A9E27ef7f52c43f3af38Bc8611b431,0xF9107317B0fF77eD5b7ADea15e50514A3564002B,0x0000000000000000000000000000000000000000,0xF9107317B0fF77eD5b7ADea15e50514A3564002B,0,closed,0x7773744554485553444300000000000001ffffffff000000000000000000000e,54029218865546750847718706455113061658149266240804681881737577193156089217038,18751700,0xe010b3a365e2a0c3cc6c67807c4ccb43e0a6354ac0b6f18ac5081a8e7dda8d0a,19230411,0x94c2019d636a15599c1e0652194d445a736451aa99dffc0df8800eab2b947566
0x7Cf90Ef7235D000794d496314364efd973C96cD0,0x1472759DE7A8EEeE594Da3D7BFbd5458cFbE9478,0x1472759DE7A8EEeE594Da3D7BFbd5458cFbE9478,0x1472759DE7A8EEeE594Da3D7BFbd5458cFbE9478,0,active,0x7245544844414900000000000000000007ffffffff000000000000000000000f,51686158880959459824500000724683671574002321902557332025169038991270799736847,18793486,0x7734b3c7218321659123b814272d36e62204330493a24f3bd6254929ea77de4c,18793486,0x7734b3c7218321659123b814272d36e62204330493a24f3bd6254929ea77de4c
0xc66d2A4Bb529C577C101e10d00d807E86637561c,0x682C4184286415344a35a0Ff6699bb8EdAbDdc17,0x0000000000000000000000000000000000000000,0x682C4184286415344a35a0Ff6699bb8EdAbDdc17,0,closed,0x5745544844414900000000000000000007ffffffff0000000000000000000010,39473711969211267338420248399548618792602753207353053786632496927936211845136,18846518,0xad980c093c40cfe2190f1e7ae0956b7280f8523f98943ae4ccc6bc59e9a8c21a,19920975,0xe12ef43b238f9dce336085e3a03f46059b9900a9615bfb176ffd1cf237046c63
0xac29535Aba2eE97dB650ceb6Aef72B5C278e12D9,0x5Db201AE15f9702f0a0Ff9F00b8c1c18355373d0,0x5Db201AE15f9702f0a0Ff9F00b8c1c18355373d0,0x5Db201AE15f9702f0a0Ff9F00b8c1c18355373d0,0,active,0x5745544844414900000000000000000007ffffffff0000000000000000000011,39473711969211267338420248399548618792602753207353053786632496927936211845137,18853847,0xbc563386c54e8376193a2f90c1620c97f26698f53a2c0a7d2751ddf5f415c2ae,18853847,0xbc563386c54e8376193a2f90c1620c97f26698f53a2c0a7d2751ddf5f415c2ae
0x780B67d1D9001C141D2a0056C5100F77D14e4A62,0x0c60Da3f4b7fae4192F1f16FB154B1354a09639f,0x0000000000000000000000000000000000000000,0x0c60Da3f4b7fae4192F1f16FB154B1354a09639f,0,closed,0x5745544855534443000000000000000007ffffffff0000000000000000000012,39473711971008973453169260976559156091734088283147329987680028793770703061010,18854249,0x69d528b6174b17e32c1a825f8723f07ced83d4471863f8f8d2534a7c7923f641,18854701,0x63679b732f7e8b3eb2f5761c2e2a5fad1ab35d65fdc44243b71b92db6533618a
0x714Ca5392BC68F1984F998630a710F68740F50fb,0x0960Da039bb8151cacfeF620476e8bAf34Bd9565,0x0000000000000000000000000000000000000000,0x0960Da039bb8151cacfeF620476e8bAf34Bd9565,0,closed,0x5745544855534443000000000000000007ffffffff0000000000000000000013,39473711971008973453169260976559156091734088283147329987680028793770703061011,18912878,0x3b3f285dbda3cf0e8f24613393e0180be87b487422792ae27016255a644d049f,18976168,0x70eae6034fbc6b8731baeb48c534bd4ab968cb70a3de80ad2d48d85c8e306dfa
0x80b4Fa5FF40535E6d40b3B787Cf846e428f5E7dC,0x27aC829a306932ED98aab8707AccC35D577B432C,0x0000000000000000000000000000000000000000,0x27aC829a306932ED98aab8707AccC35D577B432C,0,closed,0x5745544844414900000000000000000007ffffffff0000000000000000000014,39473711969211267338420248399548618792602753207353053786632496927936211845140,18920076,0x989c91d504ba47c220e90967ffd03a8ff1e8ba5318a4efdbb799c31c9be1ea2f,19028538,0xb6f451c21469bd5b484b598bcb6488985de42153215d937e07fd6a62976880c3
