proxy,owner,currentOwner,originalOwner,transfers,status,positionId,tokenId,createdBlock,createdTx,lastTransferBlock,lastTransferTx
0x0F4159d599B183BA208ce1D139bB1D8cC0032C08,0xe6b5A31d8bb53D2C769864aC137fe25F4989f1fd,0x0000000000000000000000000000000000000000,0xe6b5A31d8bb53D2C769864aC137fe25F4989f1fd,0,closed,0x5553446243555344430000000000000005ffffffff010000000000000000000b,38593712403871628368168046608945378236665034590598118728294966127033340395531,6948604,0x74d7a24fc85cab7edecd00e79a2d9e947af6f41601cd83699bdd166625913ab1,7010495,0x5be8093a88d7a06eba878a1d80691201c3825e2d5f0e92e975bcaa86e530ecf7
0xBdb9f15AC3EEc71Ce2a13Af842141399439FC2c2,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0x0000000000000000000000000000000000000000,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0,closed,0x5553446243555344430000000000000005ffffffff010000000000000000000c,38593712403871628368168046608945378236665034590598118728294966127033340395532,6970173,0xaf3ff4c3270a10ca290511cd8033cba741727e712a6da47d35bb1eaa30c5d172,7141493,0x48bcbf5bf934b765282aa6f99e83a4dbaf27cee619684e899667fda85021f31e
0x3138e41623BD641b559EBC4285aB642D2d10D4D5,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0x0000000000000000000000000000000000000000,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0,closed,0x5745544855534462430000000000000001ffffffff000000000000000000000d,39473711971008973649402249993354492626795733047715410836454913068774912425997,6971191,0xe623d8bf6e877d385d6a63f713f269994685c213c03db73fd591c871d67ccdc1,7380804,0x639e5c5cbe9854ad98e8127ed9988a42254dc98148fe018a3a088108cabca981
0x35B3592cCe3EbA9FcD349416d993164800c11957,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0x0000000000000000000000000000000000000000,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0,closed,0x5745544855534462430000000000000001ffffffff000000000000000000000e,39473711971008973649402249993354492626795733047715410836454913068774912425998,6971236,0x393eaa7ff16d0a2bbef152d167571449350da304ebdc0cc846f59774df128a95,7380789,0xe69e069420d6b9b24b54bf89776b9b123827be9c5feb005c17089afc349c422d
0xC5b20dD4922784AF9E89B66E43c7E9e09Cb4A413,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0x0000000000000000000000000000000000000000,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0,closed,0x5745544855534462430000000000000001ffffffff000000000000000000000f,39473711971008973649402249993354492626795733047715410836454913068774912425999,6971376,0x88d4707e38afe96ff7c617cb2b7969be02c5adb506441ed2569708dd568bc40f,7380739,0xad52902bc77e7bda8e2552c7964568ed975f679b9f2bed80ebe6ebc709e0c4b2
0xc1C0b8878133a174BE320c9904d9eA6c5f8Df64a,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0x0000000000000000000000000000000000000000,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0,closed,0x5745544855534462430000000000000001ffffffff0000000000000000000010,39473711971008973649402249993354492626795733047715410836454913068774912426000,6971441,0x51197c83ad480a8163ef1976f5c2d07b2bac6eec892f00c0e1ecba1b77e1035b,7380766,0x82d98cf894780019d15bfc1753bee79488a237394ca9ba92be0576964c9020d6
0xC0621ADdEd51a691f358da782DDc02065c7993D5,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0x0000000000000000000000000000000000000000,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0,closed,0x5745544855534462430000000000000001ffffffff0000000000000000000011,39473711971008973649402249993354492626795733047715410836454913068774912426001,6971649,0xf003edbbb34a6fc73f5a2f50a48eddf617b768f69c8842542e776ceb78d65e00,7380716,0x021d86a9ddc9988c25712275e3651c018b458fdbb0bf5a5ff66380c4af68cf20
0x1811D5B68a5e08Db24fa2692Da8a0205Be39AbfD,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0x0000000000000000000000000000000000000000,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0,closed,0x5745544855534462430000000000000001ffffffff0000000000000000000012,39473711971008973649402249993354492626795733047715410836454913068774912426002,6971685,0xfe8c03a81292b1c887f0f506637bc6d33fd3ae7143c0c04519a0d98e322d9780,7380753,0x591593b56fc423d5c596e866deca00a65efb06599816f2943c7d749abb21f3a4
0xE253a2ce51d30371321FB307403a4Cbe21905e88,0xF9107317B0fF77eD5b7ADea15e50514A3564002B,0x0000000000000000000000000000000000000000,0xF9107317B0fF77eD5b7ADea15e50514A3564002B,0,closed,0x6362455448574554480000000000000005ffffffff0000000000000000000013,44952601514843488834838218943639766399460408749707639330888183286232759926803,6989636,0xb751ef3be3c8b166e6e59033bceaf9e7d3c5a76060d15dc94f38ebb986cfc2b3,16067195,0x4dd1948e4453c906b5742995ad8f2cd65884d60e781e40912665e14b20846c09
0xC43409c600397F436B3BF71B7193196BcF8578F5,0xF9107317B0fF77eD5b7ADea15e50514A3564002B,0x0000000000000000000000000000000000000000,0xF9107317B0fF77eD5b7ADea15e50514A3564002B,0,closed,0x6362455448555344624300000000000005ffffffff0000000000000000000014,44952601514842688479902485670373239955637240020879641156251391288878749974548,6989668,0x1fc27b839428e56c45bdde05317495fbd5e79fda64deb9b35c41b88005ef772f,16799891,0x5687ed5e5e67b48bff5a6882cd71c5c13292629be1894951ddd7f779c31a2406
