proxy,owner,currentOwner,originalOwner,transfers,status,positionId,tokenId,createdBlock,createdTx,lastTransferBlock,lastTransferTx
0x2E5205c460aA137782E1cF45bA4DfDDF632fa4da,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0x0000000000000000000000000000000000000000,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0,closed,0x5745544855534443000000000000000001ffffffff000000000000000000000b,39473711971008973453169260976559156091726112915172620492442605951409020993547,137391948,0x49dcb029cfe61f9d74b9517346003df136ea01c2039beac06c2be467bd6c6487,137392846,0x17de4c882f2467d43936fe9fc898a94782af191bb2c12b06be4ba8f5e5833e09
0xfc6D6Dfb310aca769b6e45617dDeFF1e35bF23a2,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0x0000000000000000000000000000000000000000,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0,closed,0x5745544855534443000000000000000001ffffffff000000000000000000000c,39473711971008973453169260976559156091726112915172620492442605951409020993548,137393211,0x1662f77e74b985abeb5627f59c4b7263bb227ec602a98e6d268c30d8f2627e2f,140245452,0x07adaf75136cc281c9f403d8cfdda96231115139e92db720e8efc831188886cd
0x09ec29647Ab6249EbCd3008F4e6b6bA2A9f778d8,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0x0000000000000000000000000000000000000000,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0,closed,0x5745544855534443000000000000000001ffffffff000000000000000000000d,39473711971008973453169260976559156091726112915172620492442605951409020993549,137393565,0x324ad7cd81922191da3c7279dce14e24c74c1a7689153bd4d4b77a2ec43d6dab,137463029,0x32438ad617f9646aee281c1190f21220bf57ea864e3b5c81af0f3a902a0c8e0c
0x3241f356745251521677B9356109e5c46E73E66E,0xC63c28Fcc3462d042A262928649416FB0B4bf743,0x0000000000000000000000000000000000000000,0xC63c28Fcc3462d042A262928649416FB0B4bf743,0,closed,0x7773744554485745544800000000000001ffffffff010000000000000000000e,54029218865546753974108168440998270186380372820619021932262686222129135878158,137395479,0x62557826b597c6acf45d7074db4c392deaf8c2f76b033f3d2857dd63d603af93,137399107,0x0548d4d299745a7ae54eb9bbf2f5c70f71e361d77402d353c1fb231399620304
0x2a4D1838fd34042c87FbC67f95d3f1A5ccC931Bc,0x81FaCe447BF931eB0C7d1e9fFd6C7407cd2aE5a6,0x0000000000000000000000000000000000000000,0x81FaCe447BF931eB0C7d1e9fFd6C7407cd2aE5a6,0,closed,0x4441495745544800000000000000000001ffffffff000000000000000000000f,30872624943172604564444479960030711304899794877801264235674890359282130223119,137397830,0x65d42f2ddfc23631a44b4717c063a6d6162c6dc38761444b5c8563f1f91ed9d4,139079041,0xc7f4403fd652c2ccb3c47611c6acdd86eddc7c0b9afff2cbe50d3e6ca8e53b9c
0x7b4bCFcAe902c6dA7eb3DDb8AbB711fAafDc25E3,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0x0000000000000000000000000000000000000000,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0,closed,0x7773744554485553444300000000000001ffffffff0000000000000000000010,54029218865546750847718706455113061658149266240804681881737577193156089217040,137447362,0xe61cf545a6319f79274bec5027c44a84dbcd560d05e01b28a98bd64848c59894,137462080,0xe22098020e5dd1b657cb891c45f15fd90e9d3f2da8522dd804a67d4390972760
0x3D013Ddc24b932453C43Dbc9F8bad1E5a38B6f20,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0x0000000000000000000000000000000000000000,0xB0F0bba5f8Daaa46185e2B476e4f42be853E710a,0,closed,0x7773744554485745544800000000000001ffffffff0100000000000000000011,54029218865546753974108168440998270186380372820619021932262686222129135878161,137448693,0x3019f65deb405db5e6e2f04b3d70469fb01012551b67a494654c44767fe91511,158909695,0xef5c089a89fe23bdb220da022146b489d3547aa8c35a11868dcc2ef2a0e18a92
0x2df0680c750b5aa7188611621b2C63Da2E642a25,0x81FaCe447BF931eB0C7d1e9fFd6C7407cd2aE5a6,0x0000000000000000000000000000000000000000,0x81FaCe447BF931eB0C7d1e9fFd6C7407cd2aE5a6,0,closed,0x5553444357425443000000000000000001ffffffff0000000000000000000012,38593711570211712972240188283321396911073582932192539331030357090034419499026,137451517,0x56d381d0a195521defa3b25428c765a61820e9094a3874fcf80fee7e36161261,139892915,0xcc2924815b0c0494121879e692bf89bbaca47c938ce83245f46885c6f454a41d
0x9afDD5b28480EB4505279BEC72A1E1D3042E6ADd,0xbAA32387bd55553Ec806622d524b12BbB8242a19,0x0000000000000000000000000000000000000000,0xbAA32387bd55553Ec806622d524b12BbB8242a19,0,closed,0x5742544355534443000000000000000001ffffffff0000000000000000000013,39468411295014904964427312110721851901080477095296271522865378727287091888147,137452114,0x86e1dea3917e3488b3f1fa7c8fc683b7a38326b69eb7e24ea6d4f3aba222f63f,153289292,0x5a98eff8d01aa0845826675953f3cca1eb78a2302c7d436e19e2bd7bd8fdbb8f
0x96F35d364509297215c8D892B1866b0298A7A418,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0x0000000000000000000000000000000000000000,0xdE93954Cc528Ef541b261512284C844c8e0d3300,0,closed,0x5745544857425443000000000000000001ffffffff0000000000000000000014,39473711971212630353146468368120242199461062498765874411062661984183776182292,137453267,0xd62ae790da77560a10b9708f5860d7e8b4201f8addd3998605f2e529d1cf3c4d,139721797,0xd65876db70d801c0de9d5f5873a1bbac5a7cd93f139c61d9214da88e7e48d58a
